@relation estados

@attribute palabras+ {si,no}
@attribute Npalabras+ numeric
@attribute palabras- {si,no}
@attribute Npalabras- numeric
@attribute adjetivosPersonalidad+ {si,no}
@attribute NadjetivosPersonalidad+ numeric
@attribute adjetivosPersonalidad- {si,no}
@attribute NadjetivosPersonalidad- numeric
@attribute adjetivos+ {si,no}
@attribute Nadjetivos+ numeric
@attribute adjetivos- {si,no}
@attribute Nadjetivos- numeric
@attribute sentimientos+ {si,no}
@attribute Nsentimientos+ numeric
@attribute sentimientos- {si,no}
@attribute Nsentimientos- numeric
@attribute palabrasClave- numeric
@attribute estado {malo,neutro,bueno}

@data
si,2,no,0,no,0,si,1,no,0,no,0,no,0,no,0,0,neutro
si,4,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,neutro
si,2,no,0,si,1,no,0,no,0,no,0,si,1,no,0,4,neutro
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,4,no,0,no,0,si,1,si,1,no,0,si,1,2,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,2,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,10,si,4,si,1,no,0,si,1,si,1,si,2,si,2,8,neutro
si,2,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,neutro
si,11,si,4,si,2,no,0,si,2,no,0,si,4,no,0,6,neutro
si,13,si,11,no,0,si,1,si,4,si,2,si,2,si,2,7,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,3,si,2,si,1,si,1,si,1,no,0,si,2,si,1,1,neutro
no,0,si,2,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,no,0,no,0,no,0,si,2,no,0,si,2,no,0,1,neutro
si,1,si,2,no,0,no,0,si,1,no,0,si,1,no,0,2,neutro
si,5,si,6,si,1,no,0,si,2,si,3,si,3,si,1,13,neutro
si,1,no,0,no,0,no,0,si,1,no,0,si,1,no,0,0,neutro
si,13,si,12,si,2,si,1,si,3,si,2,si,7,si,1,9,neutro
si,6,si,3,no,0,no,0,no,0,si,2,si,1,si,1,2,neutro
no,0,no,0,no,0,no,0,si,2,no,0,no,0,no,0,1,neutro
si,1,si,3,no,0,no,0,si,1,no,0,no,0,no,0,3,neutro
si,2,si,2,si,1,no,0,si,1,no,0,si,2,no,0,0,neutro
no,0,si,3,no,0,no,0,no,0,si,2,no,0,si,2,2,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,3,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,3,si,5,no,0,no,0,no,0,no,0,no,0,no,0,4,neutro
si,3,si,2,no,0,no,0,si,1,no,0,si,2,no,0,4,neutro
si,5,si,4,si,1,no,0,no,0,si,1,si,3,no,0,4,neutro
si,20,si,10,no,0,no,0,si,7,si,3,si,4,si,3,12,neutro
si,3,no,0,no,0,no,0,si,1,no,0,si,1,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,8,no,0,si,1,no,0,si,1,no,0,si,2,3,neutro
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,4,si,2,no,0,no,0,si,1,no,0,no,0,no,0,3,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,2,no,0,no,0,no,0,no,0,si,2,no,0,2,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,3,no,0,no,0,no,0,no,0,no,0,si,1,1,neutro
si,2,no,0,no,0,no,0,si,2,no,0,si,1,no,0,2,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,si,1,no,0,no,0,no,0,no,0,si,1,no,0,1,neutro
no,0,si,2,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,si,2,si,1,no,0,no,0,no,0,si,2,no,0,0,neutro
si,11,si,5,si,2,no,0,si,3,no,0,si,3,no,0,7,neutro
si,38,si,9,si,3,no,0,si,4,no,0,si,10,no,0,4,neutro
si,6,si,6,si,1,no,0,si,1,no,0,no,0,no,0,4,neutro
si,17,si,4,no,0,no,0,si,3,no,0,si,3,no,0,3,neutro
no,0,si,4,no,0,no,0,si,1,no,0,no,0,no,0,5,neutro
si,9,si,5,no,0,no,0,si,1,si,1,si,3,si,1,5,neutro
si,2,si,4,si,2,no,0,no,0,no,0,si,3,si,1,3,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,si,1,0,neutro
si,2,si,3,no,0,no,0,si,1,si,1,si,1,si,2,2,neutro
si,3,si,2,no,0,no,0,no,0,no,0,no,0,si,1,1,neutro
si,5,si,1,no,0,no,0,no,0,no,0,si,1,no,0,1,neutro
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,5,si,8,no,0,no,0,si,1,no,0,si,1,si,2,6,neutro
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
si,5,si,2,no,0,no,0,no,0,no,0,no,0,si,1,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,7,no,0,no,0,no,0,si,1,no,0,si,3,no,0,2,neutro
si,7,si,2,si,1,no,0,no,0,no,0,si,3,no,0,1,neutro
si,2,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
si,2,si,2,si,1,no,0,no,0,no,0,si,2,no,0,0,neutro
si,5,si,3,no,0,no,0,no,0,si,1,no,0,no,0,1,neutro
si,1,si,1,no,0,no,0,no,0,si,1,no,0,si,1,1,neutro
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,si,1,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,si,1,no,0,no,0,si,1,no,0,si,1,no,0,0,neutro
si,20,si,10,si,3,no,0,si,4,si,1,si,7,si,3,9,neutro
si,3,si,2,si,1,no,0,si,1,si,1,si,3,si,1,1,neutro
si,1,si,1,si,1,no,0,si,1,si,2,si,1,si,1,1,neutro
si,2,si,1,no,0,no,0,no,0,no,0,no,0,si,1,1,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,si,2,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,si,1,no,0,si,1,0,neutro
no,0,si,4,no,0,no,0,no,0,si,1,no,0,no,0,0,neutro
si,1,si,1,no,0,no,0,no,0,si,1,si,1,si,1,4,neutro
si,2,si,2,no,0,no,0,no,0,no,0,si,1,no,0,3,neutro
si,5,si,2,si,1,no,0,si,1,no,0,si,2,si,1,1,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,si,1,1,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,si,1,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,si,2,si,1,2,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,2,no,0,no,0,no,0,si,1,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,si,1,no,0,1,neutro
si,2,si,1,no,0,no,0,no,0,si,1,no,0,si,1,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,2,si,1,no,0,no,0,no,0,no,0,si,2,no,0,1,neutro
si,4,si,2,no,0,no,0,si,1,si,1,si,4,no,0,3,neutro
si,1,si,4,si,1,si,1,si,1,no,0,si,1,si,1,4,neutro
si,2,si,1,si,1,no,0,no,0,no,0,si,1,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,8,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,4,no,0,no,0,no,0,no,0,no,0,si,1,no,0,3,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,10,si,7,si,1,no,0,si,5,si,1,si,2,si,2,5,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,1,no,0,si,1,no,0,no,0,no,0,si,1,2,neutro
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,1,si,1,no,0,no,0,si,1,si,1,no,0,1,neutro
si,8,si,5,si,2,no,0,no,0,si,1,si,2,no,0,2,neutro
si,11,si,14,si,3,si,1,si,3,si,3,si,2,si,2,13,neutro
si,3,si,2,si,1,no,0,no,0,no,0,si,1,no,0,7,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,4,si,1,si,1,si,1,si,3,si,2,si,3,si,1,2,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,3,si,1,no,0,no,0,no,0,si,1,si,1,si,1,3,neutro
si,3,si,1,si,1,no,0,no,0,no,0,si,1,no,0,1,neutro
si,14,si,9,si,3,no,0,si,5,no,0,si,6,no,0,6,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,2,no,0,no,0,no,0,si,1,no,0,si,1,0,neutro
si,8,si,3,si,1,no,0,si,1,no,0,si,4,no,0,2,neutro
no,0,no,0,si,2,no,0,no,0,no,0,si,2,no,0,0,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,4,si,4,si,3,no,0,no,0,no,0,si,8,no,0,8,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,4,no,0,si,3,no,0,si,2,no,0,si,2,no,0,3,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,si,1,no,0,si,1,no,0,no,0,no,0,no,0,0,neutro
si,8,no,0,si,1,no,0,si,3,no,0,si,2,no,0,2,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,2,no,0,no,0,si,1,no,0,si,1,no,0,2,neutro
si,4,si,8,no,0,no,0,si,2,no,0,si,3,no,0,4,neutro
si,3,si,5,si,1,no,0,si,1,si,1,si,1,si,1,5,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,si,2,si,1,no,0,si,1,no,0,si,2,no,0,5,neutro
no,0,no,0,no,0,no,0,no,0,no,0,si,1,no,0,2,neutro
si,16,si,10,si,2,si,1,si,6,si,2,si,4,si,1,5,neutro
si,5,si,2,si,1,no,0,si,3,no,0,si,3,no,0,1,neutro
si,6,si,7,no,0,no,0,si,1,si,2,si,1,no,0,4,neutro
si,2,si,6,no,0,no,0,si,2,si,2,si,2,si,1,3,neutro
si,30,si,19,si,8,no,0,si,5,si,3,si,14,si,3,10,neutro
si,5,si,4,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
no,0,si,1,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
si,8,si,2,si,2,no,0,si,1,si,1,si,3,si,1,9,neutro
si,4,si,7,si,1,no,0,no,0,no,0,si,1,si,1,5,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,si,4,no,0,no,0,si,1,no,0,si,1,si,2,4,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,3,no,0,si,1,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,si,1,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,7,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,5,no,0,si,1,no,0,no,0,no,0,si,1,4,neutro
si,2,si,3,no,0,si,1,si,1,no,0,si,1,no,0,2,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
si,1,no,0,si,1,no,0,no,0,no,0,si,1,no,0,1,neutro
si,1,si,2,si,1,no,0,si,1,no,0,si,1,si,2,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
si,3,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,7,no,0,no,0,si,1,si,1,no,0,si,3,no,0,2,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,3,no,0,no,0,no,0,no,0,no,0,si,2,0,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
no,0,si,1,no,0,no,0,no,0,si,1,no,0,si,1,0,neutro
si,2,si,2,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,si,1,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
si,5,si,3,no,0,no,0,si,1,no,0,si,1,no,0,3,neutro
si,1,si,1,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
no,0,si,4,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,1,si,5,no,0,si,1,no,0,no,0,si,1,no,0,0,neutro
si,3,si,5,si,2,si,1,si,1,si,1,si,2,si,1,3,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,8,si,2,no,0,no,0,si,1,no,0,si,2,no,0,2,neutro
si,1,si,4,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,si,3,no,0,no,0,si,1,si,1,si,1,no,0,2,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,3,si,1,si,1,no,0,no,0,si,1,si,2,si,1,3,neutro
si,1,si,2,no,0,no,0,no,0,no,0,si,3,no,0,0,neutro
si,2,si,1,si,1,no,0,no,0,no,0,si,1,no,0,2,neutro
si,10,si,3,si,1,si,2,si,2,no,0,si,5,no,0,3,neutro
si,5,si,2,no,0,no,0,no,0,si,3,no,0,si,2,0,neutro
si,5,si,7,si,1,si,1,no,0,si,1,si,1,si,2,5,neutro
si,3,si,4,no,0,no,0,no,0,si,2,si,2,si,2,2,neutro
si,9,si,15,no,0,no,0,no,0,si,2,si,1,si,3,6,neutro
si,2,si,6,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
si,1,si,2,no,0,si,1,no,0,no,0,no,0,no,0,1,neutro
si,1,si,2,no,0,no,0,si,1,si,1,si,1,si,1,4,neutro
no,0,si,1,no,0,no,0,si,1,no,0,no,0,si,1,0,neutro
no,0,si,4,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,2,si,2,no,0,no,0,no,0,no,0,si,1,no,0,2,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,si,3,no,0,si,1,no,0,si,1,si,1,si,1,2,neutro
si,1,si,2,no,0,no,0,si,1,si,2,si,1,si,1,3,neutro
si,6,si,2,no,0,si,1,si,1,si,1,si,3,no,0,10,neutro
si,1,no,0,no,0,no,0,no,0,si,2,si,1,si,1,0,neutro
si,4,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
si,5,no,0,si,1,si,1,si,1,si,1,si,1,no,0,3,neutro
no,0,si,1,no,0,no,0,no,0,no,0,si,1,no,0,2,neutro
si,2,si,1,si,1,no,0,si,1,no,0,si,2,no,0,3,neutro
no,0,si,2,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,38,si,27,si,3,si,1,si,2,si,3,si,6,si,4,13,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,si,1,no,0,si,1,no,0,si,1,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,si,1,no,0,3,neutro
no,0,si,2,no,0,no,0,no,0,si,2,no,0,si,2,1,neutro
si,54,si,52,si,3,no,0,si,5,si,12,si,13,si,6,38,neutro
si,17,si,6,si,3,no,0,si,2,si,1,si,7,si,1,0,neutro
si,4,si,2,si,2,no,0,si,1,no,0,si,2,no,0,2,neutro
si,4,si,4,no,0,no,0,si,1,si,1,si,1,no,0,3,neutro
si,1,si,5,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
si,2,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,si,2,no,0,no,0,no,0,si,1,no,0,si,2,0,neutro
si,3,si,4,no,0,no,0,si,1,no,0,si,2,no,0,2,neutro
si,6,si,1,si,1,no,0,no,0,no,0,si,1,no,0,2,neutro
si,7,si,3,si,4,no,0,no,0,no,0,si,5,no,0,2,neutro
si,3,si,2,no,0,no,0,si,2,si,2,si,4,si,2,2,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,neutro
si,31,si,32,si,4,si,1,si,6,si,6,si,7,si,4,15,neutro
si,3,si,3,no,0,no,0,no,0,si,1,no,0,si,2,3,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,si,1,no,0,no,0,si,1,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,2,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
si,2,no,0,no,0,no,0,si,1,no,0,si,1,no,0,2,neutro
si,1,si,2,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,6,si,3,no,0,no,0,si,1,no,0,si,3,si,1,3,neutro
si,2,si,4,no,0,no,0,no,0,no,0,si,2,no,0,5,neutro
si,2,si,1,no,0,no,0,no,0,si,1,no,0,si,1,1,neutro
si,1,si,1,no,0,no,0,si,3,no,0,no,0,no,0,0,neutro
si,3,si,5,si,1,no,0,no,0,no,0,si,2,si,1,7,neutro
si,4,no,0,si,1,no,0,no,0,no,0,si,1,no,0,2,neutro
si,2,si,1,si,1,no,0,no,0,no,0,si,1,no,0,1,neutro
si,14,si,2,si,1,si,1,si,1,si,1,si,4,no,0,3,neutro
si,3,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,si,2,no,0,no,0,no,0,si,1,no,0,4,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,si,3,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,1,no,0,no,0,si,1,si,1,no,0,si,1,0,neutro
si,2,si,1,no,0,no,0,no,0,si,1,no,0,si,1,2,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,3,no,0,no,0,no,0,si,1,no,0,si,1,no,0,1,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,5,si,2,si,1,no,0,no,0,si,1,si,1,si,1,1,neutro
si,54,si,53,si,1,si,1,si,4,si,7,si,10,si,8,39,neutro
si,6,si,2,si,1,no,0,si,3,no,0,si,2,no,0,4,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,91,si,80,si,11,si,3,si,15,si,12,si,27,si,8,53,neutro
si,1,no,0,no,0,no,0,si,1,no,0,si,1,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,1,si,2,no,0,no,0,si,1,no,0,si,1,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,3,si,3,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,2,no,0,no,0,no,0,no,0,no,0,si,1,no,0,1,neutro
si,1,no,0,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
si,6,si,3,si,1,no,0,si,2,si,1,si,2,no,0,3,neutro
si,4,si,1,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,si,7,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,si,3,no,0,no,0,no,0,si,2,no,0,si,2,0,neutro
si,2,si,3,si,1,no,0,no,0,no,0,si,1,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,si,1,si,1,no,0,no,0,no,0,0,neutro
si,1,si,2,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,si,1,no,0,no,0,no,0,si,1,no,0,0,neutro
si,5,no,0,si,1,no,0,no,0,no,0,si,3,no,0,1,neutro
si,5,si,5,no,0,no,0,si,2,no,0,si,1,no,0,1,neutro
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
si,9,si,5,no,0,no,0,si,1,si,1,si,2,si,1,7,neutro
si,1,si,1,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,39,si,37,si,5,si,2,si,8,si,3,si,7,si,1,16,neutro
si,15,si,5,si,5,no,0,si,1,si,2,si,5,si,2,5,neutro
si,2,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,2,neutro
si,5,si,2,no,0,no,0,si,1,no,0,si,4,no,0,7,neutro
si,2,si,3,no,0,no,0,si,2,si,1,no,0,no,0,1,neutro
no,0,si,3,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,10,si,2,si,4,si,1,si,3,no,0,si,5,no,0,1,neutro
si,3,no,0,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,2,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,1,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,si,1,no,0,no,0,no,0,si,1,si,2,no,0,2,neutro
no,0,si,3,no,0,no,0,no,0,no,0,no,0,no,0,3,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,si,1,no,0,no,0,no,0,2,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
si,3,si,1,no,0,no,0,si,2,no,0,si,1,no,0,1,neutro
si,1,si,1,no,0,no,0,si,1,no,0,no,0,no,0,1,neutro
si,4,si,3,no,0,no,0,no,0,si,1,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,1,neutro
no,0,no,0,no,0,si,1,si,1,no,0,no,0,no,0,1,neutro
si,4,si,3,no,0,no,0,si,2,no,0,si,2,no,0,7,neutro
no,0,si,3,no,0,si,1,si,1,si,1,si,1,no,0,3,neutro
si,5,si,1,no,0,no,0,si,1,no,0,si,1,no,0,3,neutro
si,4,si,3,si,1,no,0,si,1,no,0,si,2,no,0,3,neutro
si,7,si,4,si,2,no,0,si,1,si,1,si,4,no,0,5,neutro
si,1,si,1,si,1,no,0,no,0,no,0,no,0,no,0,2,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,no,0,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
no,0,si,1,no,0,no,0,no,0,no,0,no,0,no,0,0,neutro
si,3,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,neutro
si,2,no,0,no,0,no,0,no,0,no,0,si,1,no,0,0,neutro
si,5,si,3,si,1,no,0,si,1,no,0,si,2,no,0,4,neutro
si,3,no,0,no,0,no,0,si,1,no,0,no,0,no,0,0,neutro
